,b,c,e,f,g,h,i,m,n,a,d,j,k,l
79119,4,11,0,1,4,4,0,39,0,27,9,247,70,33
79120,4,14,2,14,0,2,1,39,1,59,15,15024,0,50
79121,0,11,2,0,0,4,1,39,0,67,9,190,436,38
79122,4,11,4,4,3,4,1,39,0,28,9,0,0,37
79123,4,9,4,8,3,4,0,39,0,23,13,247,0,31
79124,4,15,2,3,0,4,1,39,0,34,10,1777,431,38
79125,4,11,4,12,1,4,1,39,0,39,9,415,667,49
79126,4,11,2,5,0,4,1,39,0,36,9,0,262,53
79127,4,11,4,4,1,4,1,9,1,44,9,0,1564,55
79128,4,0,5,8,4,4,0,39,0,29,6,1034,0,36
79129,4,9,2,10,0,4,1,39,1,29,13,1736,153,68
79130,4,15,4,4,3,4,0,39,0,23,10,0,0,34
79131,4,15,4,12,3,4,0,39,0,23,10,3,145,30
79132,4,9,2,4,0,4,1,39,1,37,13,3188,278,49
79133,4,8,4,12,1,4,1,39,0,28,11,0,0,35
79134,4,8,2,8,0,4,1,39,0,34,11,0,0,54
79135,2,12,0,10,4,4,0,39,0,43,14,1722,0,39
79136,4,11,2,3,0,4,1,39,0,36,9,1638,50,45
79137,4,11,2,12,0,4,1,39,1,44,9,10414,541,30
79138,4,11,5,3,4,4,1,39,1,47,9,0,0,40
79139,4,12,4,4,1,4,0,39,1,32,14,1366,1542,51
79140,4,11,4,7,1,4,1,39,0,36,9,274,115,44
79141,4,11,2,14,0,4,1,39,1,54,9,14727,494,37
79142,4,1,5,7,4,2,1,39,0,52,7,0,0,40
79143,7,11,4,1,3,4,0,39,0,19,9,0,0,35
79144,2,0,2,8,5,0,0,39,0,34,6,0,0,30
79145,6,11,2,12,0,4,1,39,1,52,9,2110,814,52
79146,4,11,5,14,2,4,1,26,0,36,9,0,0,60
79147,4,15,4,1,3,2,1,14,0,23,10,0,0,20
79148,4,1,0,3,1,4,0,39,0,47,7,0,0,45
79149,4,15,4,8,3,4,1,39,0,31,10,212,17,24
79150,7,12,2,4,5,4,0,39,1,60,14,3103,0,40
79151,6,11,2,5,0,4,1,39,0,23,9,941,667,63
79152,6,15,4,5,3,4,1,39,0,35,10,0,1309,37
79153,4,12,2,4,0,4,1,39,1,44,14,3195,243,48
79154,4,9,0,4,4,4,1,39,0,52,13,0,0,49
79155,4,11,2,3,0,4,1,39,0,43,9,447,33,41
79156,2,12,5,1,4,2,0,39,0,48,14,0,0,40
79157,4,11,4,1,1,4,0,39,0,35,9,1242,87,34
79158,4,11,0,7,1,4,1,39,0,43,9,812,207,38
79159,4,1,4,7,1,4,1,39,0,31,7,0,0,23
79160,4,15,4,12,3,4,0,39,0,18,10,313,119,10
79161,4,5,2,7,5,4,0,39,0,53,4,606,0,43
79162,4,11,2,3,0,4,1,39,0,62,9,60,175,30
79163,4,11,2,8,5,2,0,39,0,36,9,784,0,40
79164,4,11,4,7,4,1,1,30,0,33,9,0,0,40
79165,4,1,4,8,3,4,1,39,0,18,7,144,236,30
79166,2,12,2,4,0,4,1,39,0,35,14,0,0,44
79167,0,15,2,0,0,4,1,39,0,56,10,1156,419,58
79168,4,15,4,1,1,4,0,39,0,20,10,1041,356,32
79169,2,6,4,8,3,2,1,39,0,17,5,0,0,9
79170,4,15,4,1,3,4,1,39,0,18,10,111,110,38
79171,4,11,4,8,1,2,0,0,0,32,9,0,0,40
79172,2,14,2,10,0,4,1,39,1,54,15,5787,319,40
79173,6,14,2,5,0,4,1,39,1,42,15,0,0,65
79174,4,11,2,6,0,4,1,39,0,30,9,1791,204,44
79175,4,11,2,8,0,4,1,12,1,42,9,7688,0,40
79176,4,11,0,7,1,4,0,0,0,60,9,0,0,40
79177,4,11,2,7,0,2,1,39,1,47,9,253,160,38
79178,4,15,2,1,5,4,0,2,1,45,10,0,0,24
79179,4,11,0,4,1,4,1,39,0,35,9,653,0,57
79180,4,6,2,12,0,4,1,39,0,68,5,2184,0,31
79181,2,11,2,1,5,4,0,39,1,46,9,6604,0,34
79182,4,9,2,10,0,4,1,2,0,29,13,1738,0,10
79183,4,15,4,8,3,4,1,39,0,41,10,53,643,25
79184,6,6,2,3,0,4,1,39,0,31,5,0,0,40
79185,6,15,2,14,0,4,1,39,0,30,10,0,0,70
79186,4,15,4,8,3,4,1,39,0,19,10,384,413,37
79187,4,11,2,14,0,4,1,39,0,40,9,1320,238,49
79188,4,7,2,10,2,4,1,39,1,35,12,0,0,40
79189,4,15,4,1,1,4,1,39,0,36,10,861,102,42
79190,4,9,2,1,5,2,0,39,0,27,13,0,0,35
79191,4,15,4,1,3,4,0,39,0,40,10,125,276,44
79192,4,11,2,14,0,4,1,39,0,36,9,819,22,49
79193,2,11,4,11,3,4,1,39,0,31,9,0,0,46
79194,4,15,2,3,0,4,1,39,0,47,10,638,126,61
79195,4,12,2,10,2,4,1,39,1,35,14,7298,0,40
79196,4,11,4,6,1,2,1,39,0,26,9,0,0,46
79197,4,8,2,12,0,4,1,39,1,38,11,34892,783,48
79198,4,4,3,9,1,4,0,26,0,41,3,0,0,32
79199,4,1,6,7,1,2,1,39,0,46,7,0,0,40
79200,4,10,2,10,0,4,1,39,1,32,16,12640,765,45
79201,4,9,0,8,1,4,1,0,1,45,13,0,0,45
79202,4,11,2,1,0,4,1,39,0,40,9,987,0,42
79203,4,1,2,14,0,4,1,39,0,47,7,257,554,52
79204,4,11,4,12,4,2,0,39,0,30,9,0,53,26
79205,4,9,0,4,4,4,1,39,1,49,13,1290,1780,44
79206,6,15,2,10,5,4,0,39,1,39,10,947,0,56
79207,7,7,4,1,1,4,0,39,0,45,12,2123,0,41
79208,4,9,2,4,0,4,1,39,1,48,13,3031,893,44
79209,4,15,4,8,3,2,0,0,0,22,10,0,0,40
79210,4,15,2,3,0,4,1,39,1,47,10,904,271,50
79211,4,11,2,4,0,4,1,39,1,55,9,12297,101,54
79212,4,1,4,12,3,4,0,39,0,17,7,0,11,12
79213,5,9,2,5,0,4,1,39,1,56,13,12435,1350,56
79214,4,6,2,7,0,4,1,39,0,54,5,387,254,38
79215,4,9,5,12,1,4,1,39,1,40,13,48375,0,56
79216,4,11,2,10,0,4,1,39,1,49,9,10190,474,44
79217,7,10,4,10,1,4,0,39,1,64,16,4787,0,40
79218,4,6,2,7,0,2,1,38,0,61,5,0,0,20
79219,4,12,2,10,0,4,1,39,1,34,14,35793,281,35
79220,4,15,4,1,1,4,0,39,0,34,10,427,84,52
79221,4,11,2,4,0,4,1,39,0,45,9,388,184,45
79222,4,11,0,3,1,4,1,39,0,49,9,1193,238,45
79223,4,9,0,10,1,4,1,39,1,39,13,12115,314,42
79224,4,11,4,3,2,4,1,39,0,34,9,0,0,42
79225,4,15,2,10,0,4,1,39,0,23,10,1446,366,28
79226,6,9,2,10,5,4,0,39,1,42,13,0,187,23
79227,4,15,0,13,1,4,0,39,0,39,10,2167,0,36
79228,4,9,2,4,0,4,1,39,1,65,13,140,332,45
79229,4,11,2,4,0,4,1,39,0,49,9,744,123,44
79230,4,11,2,3,0,4,1,39,0,37,9,105,193,35
79231,4,11,2,1,5,2,0,39,1,35,9,0,861,39
79232,4,11,4,1,3,4,1,39,0,21,9,0,264,21
79233,4,12,4,10,1,4,1,39,1,34,14,1944,176,42
79234,4,11,2,7,0,4,1,39,0,35,9,162,167,31
79235,4,15,2,10,0,4,1,39,0,23,10,459,121,40
79236,0,15,4,0,3,4,0,39,0,27,10,106,277,21
79237,5,15,0,10,1,4,1,39,0,38,10,0,0,40
79238,2,11,2,11,0,2,1,39,0,29,9,0,1459,40
79239,4,9,2,8,5,4,0,31,0,35,13,0,0,24
79240,4,11,4,6,3,4,0,39,0,21,9,0,231,27
79241,0,1,2,0,0,4,1,39,0,54,7,208,778,24
79242,0,1,0,0,1,1,0,39,0,65,7,0,0,15
79243,4,7,4,13,3,4,0,39,0,29,12,0,0,27
79244,6,15,0,7,1,4,1,39,0,46,10,0,43,46
79245,4,9,4,12,1,4,1,39,1,31,13,5978,332,48
79246,5,9,0,12,1,4,1,39,1,53,13,41693,0,44
79247,4,0,2,3,0,4,1,39,0,40,6,657,48,45
79248,6,11,0,5,1,4,1,39,0,37,9,0,0,28
79249,4,6,2,1,0,4,1,39,0,38,5,0,0,65
79250,4,11,6,12,2,4,0,39,0,72,9,0,0,21
79251,0,15,4,0,3,4,0,39,0,20,10,172,304,29
79252,4,9,2,12,0,4,1,39,1,57,13,543,855,37
79253,4,9,2,12,0,4,1,39,1,44,13,9826,219,32
79254,4,8,2,3,0,4,1,39,1,54,11,4732,225,39
79255,4,11,4,8,1,4,0,39,0,42,9,257,342,47
79256,4,11,6,12,1,4,0,39,0,57,9,485,363,40
79257,5,11,0,8,1,4,0,39,0,44,9,0,0,60
79258,4,9,2,4,0,4,1,39,1,52,13,12533,85,40
79259,4,15,0,12,1,4,1,39,0,38,10,141,367,40
79260,4,15,6,8,4,4,0,39,0,57,10,0,0,35
79261,4,11,4,3,1,4,1,26,0,29,9,0,0,39
79262,4,11,2,3,0,4,1,39,0,42,9,277,468,44
79263,1,11,2,14,0,4,1,39,1,42,9,5476,0,40
79264,4,15,4,8,3,4,1,39,0,24,10,25,295,19
79265,4,11,2,3,0,4,1,39,0,45,9,337,193,36
79266,4,15,4,12,4,4,1,26,0,26,10,0,0,51
79267,4,15,0,1,4,4,0,39,0,33,10,1519,28,33
79268,4,15,0,1,1,4,0,11,0,54,10,0,0,42
79269,7,9,4,1,1,4,0,39,0,29,13,2229,0,47
79270,7,14,2,10,0,2,1,39,0,43,15,0,0,40
79271,4,15,4,4,1,4,1,39,0,43,10,1078,89,31
79272,6,9,0,12,1,4,0,39,1,44,13,27828,0,60
79273,4,15,0,4,4,4,0,39,0,57,10,148,237,55
79274,4,9,4,1,1,1,0,39,0,24,13,0,0,24
79275,0,15,2,0,5,4,0,39,0,60,10,703,1136,30
79276,4,15,0,12,4,4,0,9,0,49,10,0,0,55
79277,4,15,4,12,1,4,0,39,0,18,10,0,239,27
79278,6,8,2,12,0,4,1,39,0,53,11,898,0,34
79279,4,9,2,4,5,4,0,39,1,34,13,4565,1281,38
79280,5,15,2,4,0,4,1,39,1,51,10,6386,387,66
79281,4,15,2,12,0,4,1,39,1,44,10,5690,1600,52
79282,4,15,6,3,4,4,1,39,0,37,10,0,0,40
79283,4,15,4,12,1,4,1,39,1,22,10,2420,0,62
79284,4,11,2,8,0,4,1,39,1,31,9,0,242,67
79285,4,9,2,12,0,4,1,39,1,43,13,503,376,47
79286,2,9,2,10,0,4,1,39,1,48,13,7123,324,43
79287,4,7,2,1,0,4,1,39,0,34,12,0,0,28
79288,4,9,2,10,0,4,1,0,1,31,13,9174,0,58
79289,4,5,4,7,4,4,1,39,0,33,4,0,0,50
79290,4,11,2,12,0,4,1,39,1,56,9,6729,729,41
79291,4,11,5,8,1,4,0,11,0,33,9,0,0,40
79292,4,1,0,8,1,4,0,39,0,39,7,0,0,48
79293,4,9,2,4,0,2,1,39,1,34,13,182,978,48
79294,4,15,4,1,3,4,0,39,0,33,10,499,575,39
79295,4,9,4,4,1,4,1,39,0,31,13,671,1024,35
79296,4,12,2,12,0,4,1,39,1,31,14,52,16,52
79297,4,9,4,12,4,4,1,39,0,30,13,0,843,47
79298,4,11,2,3,0,4,1,39,0,61,9,357,691,37
79299,4,9,4,12,1,4,1,39,0,32,13,51,166,53
79300,7,11,2,11,0,4,1,39,0,39,9,0,0,43
79301,6,11,4,3,1,4,1,39,0,31,9,865,298,40
79302,5,12,2,12,0,4,1,39,1,58,14,15026,126,55
79303,4,11,4,8,3,4,1,39,0,17,9,156,223,37
79304,5,12,2,12,0,4,1,39,1,37,14,48055,674,42
79305,4,9,4,8,3,2,0,39,0,47,13,0,0,67
79306,2,9,2,10,5,4,0,39,1,49,13,4290,296,42
79307,4,15,4,4,1,4,1,39,1,56,10,1277,0,42
79308,4,11,0,3,2,4,1,39,0,36,9,757,0,40
79309,4,11,0,7,4,4,0,39,0,34,9,0,0,50
79310,4,14,2,10,0,4,1,39,1,43,15,58062,1247,30
79311,4,7,2,12,5,1,0,19,0,53,12,0,0,40
79312,0,11,2,0,0,4,1,39,0,59,9,1425,227,38
79313,4,7,4,12,1,4,1,39,0,28,12,0,0,44
79314,4,0,4,6,3,4,1,39,0,21,6,0,0,37
79315,4,15,2,8,5,4,0,39,0,48,10,823,0,22
79316,4,11,2,3,0,4,1,39,0,33,9,1312,507,33
79317,0,9,2,0,0,4,1,39,0,38,13,694,147,58
79318,4,2,0,3,1,4,1,39,0,37,8,0,1599,40
79319,4,11,4,14,4,4,1,39,0,43,9,0,0,48
79320,4,11,0,13,4,4,0,11,0,22,9,0,0,30
79321,4,11,0,13,4,0,0,39,0,35,9,0,0,40
79322,4,2,4,9,3,4,0,39,0,17,8,0,0,18
79323,4,11,2,3,0,4,1,39,0,46,9,916,261,45
79324,4,9,2,4,0,4,1,39,0,34,13,374,516,39
79325,2,12,2,4,5,4,0,39,1,50,14,7027,77,40
79326,0,15,4,0,3,4,1,39,0,18,10,90,120,44
79327,4,11,0,6,1,4,0,39,0,62,9,0,0,39
79328,4,11,4,6,1,4,1,39,0,27,9,386,318,48
79329,4,11,2,10,0,4,1,39,0,49,9,1165,684,74
79330,4,15,4,12,1,4,0,39,0,18,10,0,206,30
79331,4,15,2,4,0,4,1,39,1,65,10,9824,574,50
79332,4,9,2,13,0,4,1,39,0,45,13,0,0,45
79333,0,15,0,0,1,4,0,39,1,41,10,0,0,40
79334,1,12,4,10,1,4,1,39,0,39,14,0,1658,40
79335,4,9,4,10,1,2,0,39,0,30,13,0,0,40
79336,4,7,4,1,3,4,1,39,0,30,12,0,0,37
79337,4,15,2,3,0,4,1,39,0,42,10,71,437,39
79338,4,2,4,8,3,4,1,39,0,20,8,0,130,35
79339,4,6,4,12,3,4,1,39,0,23,5,0,0,45
79340,4,11,4,8,3,4,1,39,0,22,9,99,63,25
79341,2,11,4,11,1,4,1,39,0,27,9,0,0,41
79342,4,9,2,4,0,4,1,39,1,39,13,27225,384,60
79343,4,9,4,1,1,4,0,39,0,25,13,267,146,35
79344,0,11,0,0,1,4,1,39,0,36,9,293,0,14
79345,4,11,3,1,1,4,0,39,0,42,9,0,0,45
79346,4,15,2,1,0,4,1,39,1,27,10,4394,276,42
79347,1,11,0,4,1,4,1,39,1,37,9,0,0,40
79348,4,9,4,6,3,4,1,39,0,32,13,0,0,41
79349,4,11,2,8,5,4,0,39,0,40,9,1375,504,32
79350,6,15,2,3,0,4,1,39,1,49,10,2474,68,50
79351,2,12,0,10,4,4,0,39,0,38,14,514,0,51
79352,4,11,2,1,5,4,0,39,0,63,9,1263,103,27
79353,4,9,2,10,5,4,0,39,1,42,13,7720,392,23
79354,4,15,2,12,5,4,0,39,1,38,10,3947,0,33
79355,4,3,2,9,5,2,0,39,0,62,2,0,0,30
79356,4,11,4,4,1,4,0,39,0,45,9,219,0,39
79357,4,0,5,8,4,2,0,39,0,49,6,0,0,34
79358,4,11,4,7,1,4,1,39,0,22,9,39,327,38
79359,4,1,0,1,3,4,0,39,0,26,7,0,0,40
79360,4,5,2,5,0,4,1,32,0,38,4,3942,0,84
79361,4,15,4,6,3,4,1,39,0,22,10,0,62,28
79362,4,11,0,14,1,4,1,39,0,40,9,0,245,43
79363,4,11,2,7,0,4,1,39,0,35,9,1206,610,50
79364,4,11,0,13,1,4,0,39,0,49,9,0,0,27
79365,7,11,2,13,0,4,1,39,0,38,9,0,0,40
79366,4,15,4,3,4,4,1,26,0,27,10,0,0,49
79367,2,11,2,8,0,4,1,39,0,50,9,251,152,39
79368,4,9,4,1,3,4,0,39,0,25,13,482,0,44
79369,4,12,0,4,1,4,0,39,1,53,14,17355,0,40
79370,5,12,2,5,0,4,1,39,1,42,14,0,0,60
79371,4,5,6,7,1,4,0,39,0,62,4,0,0,16
79372,4,9,0,12,1,4,0,39,1,64,13,10635,659,41
79373,6,15,2,12,0,4,1,39,0,42,10,574,106,59
79374,6,9,0,10,1,4,1,39,1,40,13,20039,0,63
79375,4,8,4,3,1,4,1,39,0,23,11,0,0,46
79376,2,15,2,14,0,4,1,39,0,33,10,960,66,33
79377,7,15,4,4,3,2,1,39,0,27,10,0,0,40
79378,4,9,2,12,0,4,1,39,1,51,13,1479,297,61
79379,7,15,0,1,4,4,0,39,0,35,10,0,0,47
79380,4,11,2,3,0,4,1,39,0,43,9,773,219,33
79381,4,8,4,10,1,4,1,39,0,30,11,0,0,44
79382,4,9,2,10,0,4,1,39,1,42,13,13427,263,37
79383,6,11,0,12,1,4,1,39,0,41,9,305,0,35
79384,4,9,2,10,0,4,1,39,1,34,13,5835,71,46
79385,4,9,4,12,1,2,1,39,1,47,13,0,0,60
79386,4,15,4,1,3,2,1,39,0,24,10,0,0,46
79387,6,15,0,12,4,4,0,39,0,41,10,0,772,35
79388,4,11,0,8,1,4,0,39,0,49,9,340,108,36
79389,2,12,4,10,3,4,0,39,0,42,14,0,0,41
79390,4,14,2,10,0,4,1,39,0,45,15,461,846,29
79391,4,11,2,14,0,4,1,39,0,38,9,170,52,46
79392,4,11,4,13,2,4,1,39,0,38,9,0,0,47
79393,4,11,4,8,3,4,0,39,0,25,9,2951,117,25
79394,6,14,2,10,0,4,1,39,1,38,15,28820,1399,67
79395,4,11,2,10,0,4,1,39,0,28,9,538,145,40
79396,4,11,4,8,4,4,1,39,0,26,9,0,938,40
79397,4,15,2,1,5,4,0,39,1,29,10,1078,1329,28
79398,4,9,2,3,0,4,1,39,0,39,13,770,0,33
79399,4,15,4,7,1,4,0,39,0,29,10,407,0,37
79400,4,15,0,1,1,4,0,39,0,44,10,531,3,35
79401,4,11,0,5,1,4,1,39,0,47,9,0,0,41
79402,4,5,2,3,0,4,1,39,0,40,4,65,0,58
79403,0,11,6,0,1,4,0,39,0,75,9,1136,281,2
79404,5,11,2,3,0,4,1,39,0,32,9,197,112,67
79405,4,11,2,3,0,4,1,39,0,32,9,660,526,40
79406,4,7,0,4,1,4,0,39,0,29,12,0,154,48
79407,0,11,4,0,3,4,1,39,0,20,9,0,155,59
79408,4,7,4,4,3,2,0,39,0,26,12,0,0,40
79409,4,11,2,6,5,4,0,39,1,39,9,0,0,41
79410,4,5,2,7,0,4,1,26,0,29,4,0,0,40
79411,0,9,3,0,1,4,1,2,0,25,13,0,0,40
79412,2,9,2,10,0,4,1,39,1,46,13,38615,32,41
79413,6,11,2,8,5,1,0,35,0,36,9,0,0,20
79414,4,9,2,12,0,4,1,39,0,41,13,447,277,62
79415,7,15,2,4,0,4,1,39,1,56,10,758,0,38
79416,4,15,4,8,3,4,0,39,0,19,10,633,56,28
79417,4,11,2,1,5,4,0,39,1,31,9,4732,165,38
79418,4,11,2,3,0,4,1,39,0,62,9,328,123,31
79419,4,9,4,4,1,4,1,39,0,28,13,394,603,36
79420,4,7,4,12,3,4,0,39,0,23,12,0,0,29
79421,4,11,2,12,0,4,1,39,0,49,9,143,474,42
79422,6,11,0,7,4,4,1,39,0,43,9,0,0,36
79423,4,11,2,5,0,4,1,39,0,58,9,0,72,35
79424,4,15,4,10,3,4,0,39,0,20,10,89,0,24
79425,4,7,0,10,4,4,0,39,0,37,12,998,612,46
79426,4,6,2,14,2,4,0,0,0,57,5,0,0,40
79427,1,8,0,3,1,4,1,39,0,43,11,0,0,40
79428,7,9,4,10,3,2,1,39,0,22,13,0,0,20
79429,4,13,5,8,4,4,0,8,0,48,1,0,0,40
79430,4,11,0,10,4,2,0,39,0,43,9,0,0,40
79431,4,11,2,14,5,4,0,39,0,48,9,0,0,41
79432,4,11,0,3,1,4,1,39,0,28,9,573,23,29
79433,4,11,3,7,1,4,1,39,0,41,9,0,1249,46
79434,2,11,2,11,0,4,1,39,1,34,9,614,179,42
79435,4,11,0,12,4,4,0,39,0,54,9,0,238,31
79436,4,8,2,3,0,4,1,39,1,34,11,1298,334,43
79437,4,14,2,10,5,4,0,39,0,38,15,0,0,40
79438,4,12,2,10,0,4,1,39,1,51,14,675,259,54
79439,4,15,2,4,3,4,0,24,0,32,10,2597,0,40
79440,6,9,2,3,0,4,1,39,0,39,13,0,0,23
79441,4,0,3,3,4,4,1,26,0,28,6,0,0,40
79442,2,11,2,6,2,4,1,39,0,27,9,0,0,33
79443,6,5,2,3,0,4,1,39,0,56,4,0,560,27
79444,4,10,2,10,0,4,1,39,0,48,16,0,393,75
79445,2,11,2,11,0,1,1,39,1,29,9,0,0,45
79446,4,9,4,1,3,4,0,32,0,29,13,0,0,40
79447,4,11,0,6,4,4,1,39,0,34,9,0,0,42
79448,7,11,2,11,0,4,1,39,0,55,9,0,0,40
79449,0,11,6,0,1,4,0,39,0,74,9,1609,123,29
79450,0,15,4,0,3,4,1,39,0,18,10,77,276,21
79451,4,0,2,6,0,4,1,39,0,42,6,691,0,36
79452,4,12,2,4,0,4,1,39,1,38,14,3582,794,48
79453,4,11,4,14,3,2,1,39,0,32,9,0,406,29
79454,4,11,2,4,0,4,1,39,0,35,9,765,36,40
79455,4,11,2,3,0,4,1,39,1,47,9,1201,327,48
79456,4,10,2,10,0,4,1,39,0,35,16,0,165,23
79457,6,5,2,5,0,4,1,39,0,52,4,0,0,34
79458,4,11,2,13,0,4,1,39,1,37,9,1913,367,54
79459,4,9,2,14,0,4,1,39,1,53,13,3652,1151,47
79460,4,9,2,13,0,4,1,39,1,41,13,2462,392,39
79461,4,9,0,14,4,4,0,39,0,24,13,0,0,40
79462,4,15,2,14,0,4,1,39,1,44,10,5436,448,34
79463,4,15,2,3,0,0,1,39,1,43,10,2857,0,50
79464,4,15,5,7,1,2,1,39,0,40,10,0,0,40
79465,4,11,4,12,2,2,0,39,0,43,9,0,322,36
79466,4,15,4,10,3,4,0,39,0,22,10,1184,0,26
79467,2,8,2,11,0,4,1,39,0,54,11,0,0,31
79468,2,15,4,5,3,4,1,39,0,20,10,0,0,40
79469,4,11,0,3,1,4,0,39,0,29,9,0,569,43
79470,4,15,4,14,3,4,1,39,0,28,10,0,239,35
79471,4,1,0,7,1,4,0,39,0,61,7,0,0,40
79472,4,2,2,5,0,4,1,39,0,60,8,0,0,40
79473,4,9,2,4,0,4,1,39,1,37,13,21786,171,38
79474,0,9,3,0,4,2,0,39,0,60,13,0,0,15
79475,6,11,2,5,0,4,1,39,0,51,9,1787,284,63
79476,4,9,4,1,3,1,0,30,0,41,13,0,0,40
79477,4,15,4,5,3,4,1,39,0,22,10,0,0,30
79478,6,11,0,5,1,4,1,39,0,36,9,0,0,34
79479,4,9,2,3,0,4,1,39,1,54,13,28159,320,50
79480,4,12,2,4,0,4,1,39,1,42,14,5669,405,53
79481,2,11,2,8,5,4,0,39,0,30,9,1024,188,26
79482,4,15,4,10,1,4,0,39,0,22,10,560,0,25
79483,4,11,2,12,0,4,1,39,0,36,9,600,379,48
79484,2,9,3,10,1,4,0,39,1,42,13,8614,0,45
79485,4,11,4,13,4,2,0,23,0,48,9,0,0,33
79486,4,15,4,4,1,2,0,39,0,42,10,0,0,28
79487,4,12,2,4,5,4,0,39,1,49,14,4940,1247,40
79488,4,11,4,6,3,4,1,39,0,27,9,173,0,31
79489,4,15,2,8,5,4,0,34,0,40,10,0,0,40
79490,4,15,0,1,1,4,0,39,0,41,10,155,107,46
79491,7,9,2,1,0,4,1,39,1,40,13,1351,603,37
79492,4,11,0,6,1,4,0,39,0,37,9,0,0,23
79493,4,9,4,1,4,2,0,39,0,25,13,814,0,61
79494,4,9,5,12,1,4,1,39,1,46,13,63641,0,57
79495,4,15,0,1,4,4,0,39,0,46,10,247,19,39
79496,4,11,2,3,0,4,1,39,1,44,9,7415,569,41
79497,4,11,4,1,3,4,0,39,0,24,9,488,0,40
79498,4,15,4,10,3,4,0,39,0,23,10,119,0,25
79499,6,15,2,5,0,4,1,39,0,51,10,2053,42,25
79500,4,11,2,14,0,4,1,39,0,41,9,1566,80,34
79501,4,15,0,4,1,4,0,39,0,36,10,360,45,45
79502,4,11,2,3,0,4,1,39,0,34,9,1052,263,44
79503,2,15,6,4,1,4,1,39,0,58,10,4324,0,42
79504,4,11,0,7,4,2,0,39,0,43,9,0,0,51
79505,4,9,2,4,0,4,1,39,0,42,13,594,652,38
79506,4,11,2,8,0,4,1,39,0,36,9,429,55,38
79507,4,0,4,14,4,4,1,39,1,42,6,0,0,40
79508,4,15,2,7,0,2,1,39,0,34,10,0,13,46
79509,4,11,2,3,0,4,1,39,1,39,9,28056,68,48
79510,4,15,0,6,1,4,1,39,0,40,10,529,0,41
79511,2,15,2,11,0,4,1,39,0,41,10,444,0,38
79512,4,15,4,12,3,4,0,39,0,20,10,334,57,14
79513,2,11,2,14,0,4,1,39,0,37,9,0,0,43
79514,4,9,4,4,3,4,0,39,0,24,13,0,0,49
79515,4,11,2,7,0,2,1,39,0,58,9,971,0,41
79516,4,9,2,4,0,4,1,39,1,53,13,9651,435,45
79517,5,11,2,1,0,4,1,39,1,40,9,0,0,50
79518,4,15,2,3,0,4,1,39,1,39,10,3918,641,42
79519,4,15,4,1,4,3,1,39,0,25,10,0,0,40
79520,0,11,6,0,1,2,0,39,0,60,9,0,0,5
79521,4,9,2,13,0,4,1,39,1,32,13,12595,1368,47
79522,6,11,4,14,3,4,1,39,0,40,9,0,0,47
79523,4,15,2,8,0,4,1,39,0,58,10,0,245,62
79524,4,15,4,8,1,4,0,39,0,19,10,569,527,35
79525,5,15,2,4,0,4,1,39,1,41,10,12310,1068,46
79526,4,6,4,7,1,4,1,6,0,28,5,0,0,50
79527,1,9,4,13,1,4,1,39,0,25,13,0,0,44
79528,4,11,0,6,4,2,0,39,0,39,9,0,0,37
79529,1,15,4,1,2,4,1,39,0,43,10,2174,0,40
79530,4,1,4,14,3,4,1,39,0,18,7,0,346,45
79531,4,15,0,3,1,4,1,39,0,43,10,789,121,51
79532,4,9,2,4,0,4,1,39,1,48,13,14289,725,55
79533,5,11,2,3,0,4,1,39,1,40,9,8366,19,49
79534,4,9,2,4,0,4,1,39,1,45,13,8151,479,43
79535,4,15,2,1,0,4,1,39,0,34,10,454,373,31
79536,7,5,4,13,4,4,0,39,0,24,4,0,0,20
79537,4,15,2,4,0,4,1,39,0,51,10,471,232,46
79538,4,11,2,7,0,4,1,39,0,21,9,568,72,39
79539,4,15,4,3,1,4,1,24,0,41,10,0,0,50
79540,4,9,4,13,1,4,1,39,0,34,13,835,81,31
79541,1,11,6,8,1,4,1,39,0,74,9,0,0,17
79542,5,10,2,10,0,4,1,39,1,39,16,217,260,59
79543,0,15,4,0,3,4,0,39,0,22,10,230,248,35
79544,6,5,4,5,2,4,1,39,0,55,4,555,0,11
79545,0,15,4,0,3,4,1,39,0,22,10,187,224,48
79546,4,15,3,12,1,4,0,39,0,52,10,0,0,40
79547,4,11,2,8,0,2,1,39,0,42,9,0,0,29
79548,4,13,4,9,1,1,0,30,0,75,1,0,0,48
79549,0,11,4,0,1,4,0,39,0,22,9,131,0,30
79550,4,0,4,8,3,4,1,39,0,18,6,0,0,37
79551,4,9,2,14,0,2,1,39,1,39,13,7688,0,50
79552,6,7,5,12,1,2,1,39,0,51,12,0,0,30
79553,4,11,0,14,1,4,1,39,0,33,9,0,117,74
79554,4,11,2,3,0,4,1,39,1,30,9,30675,180,39
79555,4,3,2,8,0,4,1,26,0,56,2,0,0,45
79556,4,15,4,3,1,4,1,39,0,25,10,1994,116,36
79557,7,15,4,11,1,4,1,39,0,27,10,0,0,31
79558,4,11,0,4,1,4,1,39,0,42,9,280,0,62
79559,4,15,2,4,0,4,1,39,0,46,10,660,307,48
79560,4,15,4,1,1,4,0,39,0,19,10,894,31,44
79561,4,4,4,8,2,4,1,26,0,26,3,532,0,45
79562,4,11,2,7,5,4,0,39,1,47,9,1505,0,44
79563,4,9,0,8,4,4,1,39,0,42,13,0,0,60
