,b,c,e,f,g,h,i,m,n,a,d,j,k,l
38465,4,8,2,1,0,4,1,39,0,48.12,11.0,703.03,748.29,39.67
38466,4,11,2,7,0,4,1,39,0,36.75,9.0,268.31,325.7,39.17
38467,4,11,5,12,1,4,0,39,0,43.33,9.0,0.0,0.0,48.2
38468,4,7,2,4,0,4,1,39,1,49.62,12.0,8194.01,662.23,48.69
38469,4,9,2,10,0,4,1,39,0,53.56,13.0,559.22,222.37,42.95
38470,4,11,4,7,3,2,1,0,0,31.0,9.0,0.0,0.0,50.0
38471,4,11,2,4,5,4,0,39,0,27.68,9.0,2029.34,0.0,48.96
38472,4,11,2,8,0,4,1,39,0,46.52,9.0,123.89,93.28,44.29
38473,6,14,2,10,0,4,1,39,1,46.92,15.0,10867.09,717.29,39.66
38474,2,11,4,3,1,0,1,39,0,34.0,9.0,0.0,0.0,40.0
38475,4,11,0,6,4,2,0,39,0,44.53,9.0,0.0,0.0,39.01
38476,0,11,4,0,3,4,1,39,0,27.41,9.0,0.0,236.78,24.01
38477,4,5,2,14,0,4,1,39,0,29.17,4.0,0.0,428.76,46.94
38478,4,15,0,6,3,4,1,39,0,46.29,10.0,0.0,813.69,40.0
38479,2,15,0,1,3,4,0,39,0,35.0,10.0,0.0,0.0,38.0
38480,1,15,0,1,1,4,0,39,0,51.77,10.0,0.0,0.0,41.09
38481,4,9,2,10,0,4,1,39,1,44.16,13.0,22710.88,400.38,34.84
38482,4,8,2,4,0,4,1,39,1,55.46,11.0,1565.76,676.77,44.62
38483,0,11,4,0,1,4,0,39,0,32.42,9.0,12.72,0.0,38.41
38484,0,2,2,0,0,4,1,39,0,61.79,8.0,0.0,0.0,20.6
38485,4,1,5,14,1,2,1,39,0,35.0,7.0,3068.19,0.0,40.0
38486,4,11,4,8,1,4,1,8,0,23.0,9.0,0.0,0.0,40.0
38487,1,11,4,8,1,4,1,39,0,33.48,9.0,0.0,0.0,34.73
38488,4,7,2,13,0,4,1,39,1,41.97,12.0,1739.26,308.43,49.25
38489,4,9,4,4,1,4,1,39,0,41.64,13.0,668.69,162.84,54.25
38490,4,15,2,7,0,4,1,39,0,26.93,10.0,738.29,593.76,33.76
38491,6,0,2,3,0,4,1,39,0,57.17,6.0,542.8,0.0,43.11
38492,7,11,0,1,1,4,1,39,0,38.25,9.0,0.0,0.0,40.0
38493,4,10,2,10,0,4,1,39,1,51.25,16.0,7429.16,719.5,66.01
38494,7,11,2,1,5,4,0,39,0,48.2,9.0,581.62,0.0,40.0
38495,2,9,4,10,1,4,0,39,1,25.38,13.0,0.0,0.0,49.96
38496,4,15,2,1,5,4,0,39,1,38.84,10.0,1987.52,1282.99,36.97
38497,4,9,4,10,1,1,1,24,0,26.73,13.0,0.0,0.0,10.59
38498,4,9,4,10,3,1,0,39,0,24.37,13.0,0.0,0.0,28.24
38499,7,15,4,10,3,4,1,39,0,20.9,10.0,0.0,0.0,15.73
38500,4,0,4,14,4,4,1,39,0,28.0,6.0,0.0,0.0,30.0
38501,4,11,4,12,3,4,1,39,0,30.99,9.0,0.0,722.3,51.94
38502,4,9,4,10,1,4,0,39,0,37.06,13.0,953.9,643.67,16.48
38503,4,11,4,3,1,4,1,39,0,27.77,9.0,40.31,32.07,29.21
38504,4,11,2,3,0,4,1,39,0,58.36,9.0,375.57,691.72,35.41
38505,4,11,4,12,3,3,1,39,0,22.0,9.0,0.0,0.0,40.0
38506,7,15,4,10,3,2,0,39,0,35.0,10.0,0.0,0.0,40.0
38507,4,11,0,3,2,4,1,39,0,45.57,9.0,463.54,0.0,40.0
38508,4,15,0,3,1,4,1,26,0,36.0,10.0,0.0,0.0,45.0
38509,4,12,2,4,0,4,1,39,1,53.56,14.0,18210.7,943.11,39.34
38510,7,9,0,13,1,4,0,39,0,30.0,13.0,0.0,0.0,40.0
38511,4,11,2,14,0,4,1,39,0,38.67,9.0,121.18,204.4,46.59
38512,1,11,2,1,0,4,1,39,0,39.47,9.0,321.26,680.05,56.02
38513,4,15,4,13,3,4,1,39,0,26.27,10.0,0.0,154.88,28.32
38514,4,0,2,7,0,4,1,13,0,28.07,6.0,0.0,0.0,40.0
38515,4,11,2,1,0,4,1,39,0,42.96,9.0,1014.7,0.0,23.02
38516,4,11,5,8,1,4,0,39,0,40.47,9.0,1188.21,0.0,36.58
38517,4,12,2,4,5,4,0,39,1,37.91,14.0,29.01,143.54,61.52
38518,4,11,4,8,2,1,0,0,0,43.0,9.0,0.0,0.0,40.0
38519,4,10,0,10,2,4,1,39,1,50.0,16.0,10520.0,0.0,50.0
38520,2,12,4,4,1,4,0,39,1,51.69,14.0,12684.03,0.0,51.31
38521,0,11,2,0,0,4,1,39,0,60.56,9.0,1475.66,500.45,5.36
38522,6,9,2,4,0,4,1,39,0,39.53,13.0,982.31,79.0,52.11
38523,4,0,0,8,1,4,0,39,0,45.28,6.0,0.0,0.0,26.59
38524,4,8,2,8,0,4,1,39,0,42.74,11.0,0.0,0.0,52.73
38525,4,15,4,8,1,4,0,39,0,22.71,10.0,301.14,249.29,23.31
38526,6,9,4,12,1,4,1,39,0,26.13,13.0,0.0,0.0,41.11
38527,4,8,4,3,3,4,1,39,0,24.16,11.0,0.0,734.51,31.34
38528,7,11,5,3,1,4,1,39,0,37.0,9.0,0.0,0.0,44.0
38529,4,12,4,4,1,4,0,39,0,31.67,14.0,147.68,142.06,41.54
38530,4,5,2,3,0,4,1,39,0,34.77,4.0,449.6,0.0,55.55
38531,6,0,2,3,0,4,1,39,0,59.31,6.0,376.75,0.0,35.86
38532,6,12,4,10,1,4,0,0,0,64.0,14.0,0.0,0.0,30.0
38533,4,15,4,10,3,4,0,39,0,18.28,10.0,1408.04,0.0,10.19
38534,0,0,4,0,3,4,1,39,0,17.67,6.0,610.87,9.42,21.93
38535,4,11,4,8,3,4,0,39,0,27.96,9.0,5761.18,246.25,31.28
38536,4,15,2,4,0,4,1,39,1,31.61,10.0,1858.27,486.8,49.46
38537,4,9,4,12,3,4,0,39,0,29.61,13.0,0.0,619.33,16.9
38538,4,11,2,9,2,4,0,4,0,35.0,9.0,0.0,0.0,20.0
38539,2,11,6,1,4,4,0,39,0,71.56,9.0,471.82,0.0,9.97
38540,0,0,2,0,0,4,1,39,0,57.09,6.0,425.42,0.0,46.5
38541,4,9,2,12,0,4,1,39,1,33.14,13.0,11147.89,134.76,53.69
38542,4,11,2,3,0,4,1,39,1,45.5,9.0,5651.21,382.62,36.33
38543,4,12,4,13,3,4,1,39,0,27.0,14.0,0.0,0.0,50.0
38544,1,11,4,6,4,2,1,39,0,39.0,9.0,0.0,0.0,40.0
38545,2,12,2,4,0,4,1,39,1,46.03,14.0,133.56,629.47,40.13
38546,4,11,2,7,0,4,1,39,1,39.59,9.0,11350.33,581.41,57.02
38547,0,15,4,0,3,4,1,39,0,21.36,10.0,21.17,319.62,27.23
38548,4,9,0,4,1,4,0,39,0,42.61,13.0,0.0,1283.82,26.19
38549,4,6,4,7,1,4,1,39,0,28.21,5.0,0.0,734.2,34.4
38550,0,5,2,0,0,4,1,0,0,55.0,4.0,0.0,0.0,40.0
38551,6,15,2,3,0,4,1,39,1,40.6,10.0,3344.44,762.3,52.43
38552,4,9,4,10,1,4,1,39,1,27.02,13.0,23381.31,136.7,45.06
38553,4,10,4,4,1,4,1,39,1,59.68,16.0,770.53,0.0,46.36
38554,2,12,4,10,1,4,0,39,0,49.02,14.0,733.27,1025.67,37.74
38555,4,9,3,10,1,4,0,39,0,37.66,13.0,0.0,0.0,39.11
38556,4,9,4,12,4,4,1,39,0,30.01,13.0,0.0,448.96,60.45
38557,4,0,2,6,0,4,1,39,0,28.99,6.0,295.21,0.0,27.2
38558,4,11,5,3,1,4,1,39,0,48.62,9.0,1825.17,500.48,55.4
38559,4,9,4,8,3,4,1,39,0,22.2,13.0,0.0,0.0,14.51
38560,4,11,2,12,5,4,0,39,0,33.62,9.0,2049.39,0.0,15.86
38561,4,9,4,4,1,4,1,39,0,32.27,13.0,252.12,42.16,54.18
38562,4,9,6,7,4,1,0,0,0,61.0,13.0,0.0,0.0,40.0
38563,2,11,2,11,0,4,1,39,0,53.99,9.0,897.7,0.0,49.25
38564,6,11,2,3,0,4,1,39,0,48.92,9.0,124.0,780.64,48.57
38565,4,7,2,12,0,4,1,39,1,36.36,12.0,4946.54,1756.67,42.81
38566,4,11,4,3,3,4,1,39,0,19.98,9.0,1470.5,14.84,34.39
38567,4,15,2,1,5,4,0,39,0,39.86,10.0,321.29,24.47,36.39
38568,0,9,6,0,1,4,0,39,0,54.84,13.0,0.0,925.61,27.6
38569,7,15,0,1,1,2,0,39,0,36.07,10.0,0.0,950.38,35.09
38570,0,15,5,0,4,4,1,39,0,37.0,10.0,0.0,0.0,40.0
38571,7,11,4,1,3,4,0,39,0,19.13,9.0,0.0,0.0,37.33
38572,4,15,2,12,0,4,1,39,0,33.13,10.0,127.17,702.95,40.52
38573,4,11,2,13,5,4,0,39,1,45.12,9.0,0.0,0.0,39.49
38574,4,15,4,1,1,4,0,39,0,21.56,10.0,460.21,94.68,43.92
38575,2,11,2,8,0,4,1,39,0,31.15,9.0,674.78,1033.31,38.2
38576,0,15,4,0,3,4,0,39,0,20.7,10.0,134.37,308.64,24.73
38577,4,11,3,8,1,4,0,10,0,29.0,9.0,0.0,0.0,20.0
38578,4,15,4,8,3,4,1,39,0,24.75,10.0,557.46,201.25,18.14
38579,4,11,2,8,0,4,1,39,0,46.92,9.0,262.15,332.2,33.57
38580,4,11,2,3,0,4,1,39,0,37.35,9.0,295.99,121.81,43.94
38581,4,1,2,3,0,4,1,39,0,50.71,7.0,1177.9,491.38,41.11
38582,6,7,2,3,0,4,1,39,0,37.93,12.0,0.0,0.0,29.59
38583,4,9,0,1,1,4,0,39,0,44.79,13.0,166.1,0.0,36.16
38584,0,11,2,0,0,4,1,39,1,61.59,9.0,2502.61,530.22,18.56
38585,7,11,2,7,5,4,0,39,0,66.0,9.0,1424.0,0.0,10.0
38586,4,15,4,1,1,4,1,39,0,29.0,10.0,1521.86,262.77,46.36
38587,4,11,4,1,3,4,0,39,0,30.39,9.0,265.57,0.0,34.89
38588,6,15,2,10,0,4,1,39,0,46.35,10.0,1485.38,873.3,15.92
38589,4,11,2,6,0,4,1,39,1,45.57,9.0,1264.25,200.17,38.67
38590,7,11,2,10,0,4,1,39,0,44.8,9.0,0.0,0.0,49.61
38591,4,11,6,12,1,4,0,39,0,50.61,9.0,188.54,468.64,32.54
38592,6,14,2,10,0,4,1,39,1,42.98,15.0,7048.94,800.87,34.34
38593,2,9,0,10,4,4,0,10,0,49.0,13.0,0.0,0.0,50.0
38594,4,7,0,4,1,4,0,39,0,53.8,12.0,0.0,671.48,41.55
38595,1,9,4,10,1,3,0,39,0,24.0,13.0,0.0,0.0,40.0
38596,4,10,2,10,0,1,1,0,0,37.0,16.0,0.0,0.0,40.0
38597,1,9,2,4,5,3,0,39,1,34.0,13.0,0.0,0.0,40.0
38598,1,11,0,1,4,4,1,39,0,46.0,9.0,0.0,0.0,40.0
38599,4,15,0,4,4,4,0,39,0,51.4,10.0,145.21,187.09,47.46
38600,4,11,2,12,0,4,1,39,0,38.4,9.0,1403.17,712.23,46.69
38601,4,12,2,12,0,4,1,39,0,47.14,14.0,958.6,0.0,33.72
38602,2,15,2,3,2,4,1,39,0,32.0,10.0,0.0,0.0,40.0
38603,4,0,2,3,0,4,1,0,0,42.08,6.0,0.0,0.0,39.78
38604,4,12,2,10,0,4,1,39,1,31.71,14.0,10576.29,252.09,52.52
38605,6,11,2,4,0,4,1,39,0,33.64,9.0,511.62,0.0,32.03
38606,5,8,2,3,0,4,1,39,0,40.74,11.0,0.0,0.0,45.73
38607,0,6,6,0,4,4,1,39,0,78.0,5.0,0.0,0.0,40.0
38608,4,11,4,12,3,1,0,40,0,21.23,9.0,0.0,0.0,40.0
38609,4,9,2,4,0,4,1,39,1,37.66,13.0,2633.3,254.88,44.15
38610,7,10,6,10,1,2,1,39,1,64.0,16.0,8614.0,0.0,50.0
38611,4,15,4,8,3,4,0,39,0,21.52,10.0,1219.58,243.09,8.57
38612,5,12,2,3,0,4,1,39,0,35.33,14.0,0.0,0.0,45.21
38613,4,15,5,8,4,4,0,39,0,38.21,10.0,0.0,0.0,19.3
38614,4,11,2,3,0,4,1,39,1,42.77,9.0,4305.56,828.04,44.79
38615,4,8,2,14,0,4,1,39,1,42.37,11.0,1931.78,0.0,76.75
38616,7,15,4,1,3,4,1,39,0,21.09,10.0,0.0,0.0,20.48
38617,4,12,5,4,1,4,1,39,1,44.48,14.0,74513.73,1631.93,50.15
38618,4,9,2,10,0,4,1,39,0,38.43,13.0,655.82,1.43,63.48
38619,7,15,4,1,1,4,0,39,0,47.8,10.0,0.0,0.0,40.32
38620,4,11,2,6,0,2,1,39,0,41.19,9.0,0.0,0.0,49.56
38621,4,15,2,10,0,4,1,39,1,63.13,10.0,6126.48,258.17,42.76
38622,6,9,2,12,0,4,1,39,1,53.31,13.0,1251.41,680.55,48.07
38623,4,9,2,4,0,2,1,39,1,41.92,13.0,138.69,667.74,36.46
38624,4,15,2,1,5,4,0,39,0,43.78,10.0,138.08,428.93,34.49
38625,1,9,2,10,0,4,1,39,0,42.47,13.0,110.53,0.0,40.0
38626,1,15,5,1,4,2,0,39,0,36.0,10.0,6497.0,0.0,56.0
38627,1,7,2,10,0,4,1,39,1,40.11,12.0,0.0,0.0,77.29
38628,4,11,2,3,0,2,1,39,1,39.65,9.0,1905.07,593.01,48.88
38629,4,15,2,4,0,4,1,39,0,39.09,10.0,12.86,581.57,34.83
38630,4,11,2,3,0,4,1,39,0,40.95,9.0,943.03,7.84,40.47
38631,4,9,4,3,1,2,1,39,0,27.0,13.0,0.0,0.0,51.15
38632,4,6,0,1,2,4,0,39,0,67.0,5.0,0.0,0.0,20.0
38633,4,15,2,12,0,4,1,39,1,29.43,10.0,18182.65,812.96,34.84
38634,4,15,6,1,1,4,0,39,0,61.36,10.0,1187.29,0.0,30.62
38635,4,9,4,4,1,4,1,39,0,40.56,13.0,611.88,732.87,41.72
38636,0,15,2,0,0,4,1,39,1,65.52,10.0,12562.06,527.29,30.56
38637,6,8,6,10,4,4,0,39,0,44.0,11.0,0.0,0.0,40.0
38638,6,11,0,8,4,4,0,39,0,41.97,9.0,0.0,0.0,43.38
38639,6,9,0,10,2,4,1,39,1,32.0,13.0,0.0,0.0,35.0
38640,4,9,2,3,3,4,1,39,1,36.0,13.0,0.0,0.0,40.0
38641,4,0,4,8,3,4,1,39,0,19.27,6.0,0.0,0.0,29.14
38642,4,15,2,3,0,4,1,39,0,38.28,10.0,2310.39,9.37,49.32
38643,4,1,4,3,3,4,1,39,0,18.38,7.0,589.9,0.0,42.67
38644,4,11,4,8,4,4,0,39,0,24.95,9.0,0.0,0.0,20.93
38645,4,8,2,10,0,4,1,39,1,31.05,11.0,527.94,635.3,35.56
38646,4,15,2,7,0,4,1,39,0,33.96,10.0,679.28,2.08,50.79
38647,6,8,2,3,0,4,1,39,0,50.96,11.0,0.0,0.0,29.11
38648,4,5,2,14,0,4,1,39,1,58.16,4.0,2262.9,0.0,49.51
38649,4,1,2,1,5,4,0,26,0,28.0,7.0,0.0,0.0,40.0
38650,7,11,4,8,3,1,0,39,0,21.0,9.0,0.0,0.0,40.0
38651,4,9,2,4,0,4,1,39,1,61.05,13.0,7308.13,119.78,38.79
38652,4,9,4,10,1,4,0,39,0,29.7,13.0,1825.05,648.24,32.62
38653,4,9,4,12,1,3,0,39,1,40.0,13.0,0.0,0.0,55.0
38654,4,0,2,14,0,2,1,39,1,54.36,6.0,0.0,0.0,40.14
38655,2,9,4,10,1,4,0,39,1,44.49,13.0,0.0,0.0,47.46
38656,4,8,2,3,0,4,1,39,0,27.13,11.0,1255.34,224.78,27.92
38657,6,14,4,10,1,4,1,39,0,52.02,15.0,1643.75,832.16,39.4
38658,4,2,4,7,3,4,1,39,0,18.21,8.0,0.0,0.0,34.34
38659,2,9,4,10,3,4,0,39,0,24.36,13.0,906.4,0.0,30.63
38660,0,11,2,0,0,4,1,39,0,57.56,9.0,406.13,555.06,44.13
38661,4,7,4,14,3,4,1,39,0,20.0,12.0,0.0,0.0,20.0
38662,0,6,2,0,0,4,1,39,0,73.79,5.0,1066.74,0.0,26.28
38663,4,11,2,12,0,4,1,39,0,25.68,9.0,1102.58,167.7,15.69
38664,4,15,0,12,1,4,0,39,0,29.36,10.0,88.93,0.0,33.96
38665,7,9,2,11,0,2,1,39,0,35.16,13.0,0.0,0.0,45.85
38666,4,11,2,3,0,4,1,39,0,65.39,9.0,303.96,8.03,45.68
38667,4,9,2,12,0,4,1,39,1,26.92,13.0,11263.6,30.59,54.1
38668,2,15,2,13,0,2,1,39,0,45.0,10.0,5013.0,0.0,40.0
38669,4,9,4,8,1,2,0,39,1,45.0,13.0,0.0,0.0,44.0
38670,0,7,2,0,0,4,1,39,0,39.67,12.0,0.0,546.0,35.03
38671,4,11,4,1,4,2,0,39,0,23.7,9.0,0.0,0.0,39.85
38672,4,15,4,14,2,4,1,39,0,20.0,10.0,0.0,0.0,40.0
38673,4,0,0,7,1,2,0,39,0,37.46,6.0,0.0,0.0,25.95
38674,4,15,0,1,1,4,0,39,0,41.63,10.0,1353.41,6.81,34.11
38675,4,0,4,8,3,4,1,39,0,22.67,6.0,0.0,0.0,19.44
38676,4,9,4,12,1,4,1,39,0,36.35,13.0,873.54,37.16,55.59
38677,4,15,6,1,1,4,0,39,0,49.44,10.0,190.39,0.0,41.83
38678,1,9,4,10,1,4,1,39,0,32.79,13.0,0.0,62.01,44.0
38679,4,15,0,4,4,4,0,39,0,35.72,10.0,1142.21,210.97,34.04
38680,4,15,0,3,4,4,0,9,0,40.0,10.0,0.0,0.0,40.0
38681,1,15,2,1,0,4,1,39,1,46.67,10.0,2788.86,480.74,44.89
38682,4,11,0,13,4,4,0,39,0,50.82,9.0,1014.27,0.0,49.54
38683,6,0,2,5,0,4,1,39,0,43.26,6.0,661.58,0.0,60.83
38684,4,15,4,8,3,4,0,39,0,23.34,10.0,256.21,69.9,6.66
38685,4,11,5,10,4,4,0,39,0,40.82,9.0,0.0,637.72,42.85
38686,4,7,2,7,0,4,1,39,0,36.12,12.0,200.81,0.0,37.83
38687,4,11,2,3,0,4,1,39,1,53.08,9.0,6705.71,216.82,47.85
38688,6,9,5,3,3,4,1,39,0,39.0,13.0,0.0,0.0,35.0
38689,4,9,2,4,0,4,1,39,0,42.46,13.0,541.83,527.53,31.37
38690,4,9,4,10,1,4,1,39,0,24.49,13.0,1104.1,159.61,29.71
38691,2,12,2,10,0,4,1,39,1,44.06,14.0,9085.3,571.69,40.32
38692,4,9,4,10,4,2,0,39,0,25.39,13.0,0.0,0.0,37.66
38693,4,0,5,4,1,2,1,39,0,49.0,6.0,4416.0,0.0,99.0
38694,4,15,4,10,4,4,0,39,0,40.41,10.0,0.0,0.0,35.35
38695,4,9,4,10,3,0,1,39,1,37.0,13.0,27828.0,0.0,40.0
38696,2,15,2,10,0,4,1,39,1,51.96,10.0,524.72,1297.1,48.33
38697,2,14,2,10,0,1,1,30,1,47.39,15.0,77918.05,0.0,40.0
38698,4,5,4,8,3,4,1,39,0,47.53,4.0,0.0,219.42,36.57
38699,4,11,2,3,0,4,1,39,1,48.41,9.0,7992.85,152.57,38.16
38700,4,2,2,3,0,4,1,39,0,38.75,8.0,0.0,0.0,34.46
38701,4,15,0,10,4,4,0,39,0,51.23,10.0,0.0,0.0,33.35
38702,4,11,2,1,5,4,0,39,0,52.3,9.0,1319.36,528.76,19.11
38703,1,11,0,3,1,2,1,39,0,53.0,9.0,0.0,0.0,40.0
38704,6,15,2,8,0,4,1,39,0,54.49,10.0,255.06,0.0,51.59
38705,4,15,4,12,1,4,0,39,0,27.95,10.0,0.0,428.02,42.92
38706,4,15,4,10,3,4,0,39,0,19.69,10.0,496.22,0.0,14.65
38707,4,1,4,5,2,4,0,33,0,23.0,7.0,0.0,0.0,40.0
38708,4,1,2,7,3,4,0,39,0,34.0,7.0,0.0,0.0,40.0
38709,0,9,2,0,0,4,1,39,0,69.47,13.0,196.46,186.03,48.05
38710,4,11,4,5,1,4,1,0,1,56.0,9.0,0.0,0.0,50.0
38711,2,8,5,10,4,2,0,39,0,55.0,11.0,0.0,0.0,35.0
38712,4,15,0,6,1,4,1,39,0,38.34,10.0,634.44,0.0,44.55
38713,2,11,0,1,1,4,0,39,0,33.48,9.0,38.11,0.0,28.09
38714,2,9,4,13,3,4,1,39,0,26.0,13.0,0.0,0.0,40.0
38715,6,12,4,12,1,4,1,39,0,56.0,14.0,0.0,0.0,16.0
38716,4,11,4,13,3,2,1,39,0,32.58,9.0,0.0,0.0,40.0
38717,1,9,6,1,1,4,0,39,0,63.11,13.0,0.0,0.0,40.0
38718,4,15,4,12,3,4,0,39,0,21.58,10.0,57.54,130.6,24.75
38719,4,15,4,10,3,4,1,39,0,23.72,10.0,0.0,0.0,12.55
38720,4,1,4,3,1,4,1,39,0,32.17,7.0,0.0,708.56,47.13
38721,4,5,2,3,0,4,1,39,0,56.26,4.0,701.11,0.0,45.34
38722,4,14,4,10,1,4,0,39,0,29.3,15.0,0.0,0.0,60.92
38723,4,11,2,3,0,1,1,39,0,32.51,9.0,0.0,0.0,40.0
38724,6,11,6,3,1,4,1,39,0,69.87,9.0,5466.42,398.71,43.77
38725,6,12,0,12,4,4,1,39,1,41.0,14.0,0.0,0.0,5.0
38726,4,15,2,10,0,4,1,39,0,40.05,10.0,1383.46,206.68,51.65
38727,2,11,4,1,3,2,0,39,0,19.0,9.0,0.0,0.0,40.0
38728,5,0,2,14,5,4,0,39,0,58.0,6.0,0.0,0.0,40.0
38729,4,15,4,10,1,4,1,39,0,48.85,10.0,0.0,937.33,30.98
38730,4,11,4,8,1,2,0,39,0,33.2,9.0,299.74,0.0,60.22
38731,2,15,2,1,0,4,1,39,1,42.67,10.0,2678.89,0.0,40.5
38732,4,15,5,8,3,4,0,39,0,20.08,10.0,0.0,0.0,36.23
38733,4,11,3,3,1,4,1,39,0,49.04,9.0,935.45,818.41,41.48
38734,4,11,2,7,0,4,1,39,1,40.95,9.0,17330.82,246.46,52.22
38735,0,11,6,0,4,4,0,33,0,55.0,9.0,0.0,0.0,35.0
38736,4,8,2,3,0,4,1,39,1,25.77,11.0,5923.04,384.41,40.15
38737,4,7,2,3,0,4,1,39,1,50.11,12.0,3115.86,851.69,43.73
38738,4,12,2,10,5,4,0,39,1,31.49,14.0,12962.21,215.56,32.64
38739,5,11,2,12,0,1,1,11,0,29.0,9.0,0.0,0.0,40.0
38740,4,7,2,10,0,4,1,39,1,39.14,12.0,1605.85,473.97,42.2
38741,4,12,2,10,0,4,1,39,0,44.38,14.0,1447.85,477.09,66.9
38742,2,11,5,1,4,4,0,39,0,48.12,9.0,0.0,0.0,38.0
38743,4,8,2,8,0,4,1,39,0,31.38,11.0,0.0,0.0,44.76
38744,4,9,2,1,0,4,1,39,1,41.45,13.0,2414.64,146.37,35.98
38745,4,15,2,8,0,4,1,39,1,48.55,10.0,1976.87,861.26,56.47
38746,4,11,5,3,4,4,1,39,0,48.72,9.0,0.0,0.0,39.33
38747,4,8,4,9,3,4,0,39,0,29.0,11.0,0.0,0.0,40.0
38748,4,12,2,10,0,4,1,39,1,41.79,14.0,4367.68,142.31,70.97
38749,4,15,0,3,1,4,1,39,0,35.67,10.0,334.13,4.56,50.16
38750,4,9,2,10,0,4,1,39,1,52.46,13.0,3762.19,302.41,59.9
38751,4,0,2,14,0,4,1,39,0,61.28,6.0,0.0,0.0,40.47
38752,0,15,2,0,0,4,1,39,0,74.58,10.0,974.12,317.49,14.92
38753,2,9,4,11,1,4,0,39,1,38.0,13.0,4787.0,0.0,43.0
38754,4,11,0,8,4,4,0,39,0,48.65,9.0,0.0,391.74,38.1
38755,4,15,4,7,3,2,0,23,0,23.0,10.0,0.0,0.0,20.0
38756,4,7,4,1,1,4,0,39,0,38.04,12.0,0.0,0.0,44.31
38757,0,11,2,0,0,4,1,39,0,70.85,9.0,1401.89,476.91,18.14
38758,4,9,2,5,0,4,1,39,0,44.97,13.0,0.0,0.0,41.5
38759,4,8,2,3,0,4,1,39,0,61.68,11.0,106.47,559.68,50.1
38760,4,8,2,8,0,4,1,39,0,41.25,11.0,0.0,0.0,29.93
38761,4,12,2,4,0,4,1,39,0,38.1,14.0,1563.77,0.0,56.35
38762,6,9,2,4,3,4,1,39,0,47.0,13.0,0.0,0.0,60.0
38763,4,11,2,1,5,4,0,39,1,36.08,9.0,579.99,524.68,33.93
38764,4,15,0,1,1,4,0,39,0,63.09,10.0,809.99,202.75,46.84
38765,4,8,4,8,1,4,1,39,0,36.59,11.0,0.0,0.0,39.23
38766,4,12,0,10,1,4,0,39,0,55.99,14.0,2391.66,1250.83,48.11
38767,6,1,0,3,1,4,1,39,0,48.0,7.0,0.0,0.0,52.77
38768,4,15,2,3,0,1,1,0,0,37.0,10.0,0.0,0.0,40.0
38769,6,11,4,5,2,4,1,39,0,56.45,9.0,0.0,0.0,20.36
38770,4,11,2,12,0,4,1,39,0,24.38,9.0,518.42,226.44,23.3
38771,6,11,2,5,0,4,1,39,0,72.01,9.0,766.55,189.63,59.66
38772,2,11,2,11,0,4,1,39,1,41.83,9.0,1157.31,80.6,37.89
38773,4,9,4,10,1,4,0,39,0,32.75,13.0,805.0,720.76,41.12
38774,7,12,2,10,0,4,1,2,0,33.0,14.0,0.0,0.0,60.0
38775,6,9,2,3,0,4,1,39,0,53.41,13.0,0.0,0.0,20.8
38776,6,11,2,7,3,4,1,39,0,27.0,9.0,0.0,0.0,40.0
38777,4,14,2,10,0,4,1,39,1,62.17,15.0,66851.11,473.37,56.93
38778,6,9,2,4,3,4,1,39,0,47.0,13.0,0.0,0.0,60.0
38779,4,15,2,13,0,4,1,39,1,24.14,10.0,3731.25,367.53,42.12
38780,4,5,0,12,4,4,0,39,0,37.57,4.0,0.0,0.0,42.92
38781,4,15,0,12,4,0,0,39,0,30.0,10.0,0.0,0.0,40.0
38782,4,15,4,1,1,4,0,39,0,30.59,10.0,1925.69,49.23,39.29
38783,4,11,4,8,3,4,0,39,0,21.49,9.0,4020.29,552.58,28.81
38784,4,11,2,12,5,4,0,39,0,20.2,9.0,138.63,0.0,32.72
38785,4,15,4,1,3,2,1,39,0,19.38,10.0,0.0,0.0,39.67
38786,5,11,4,5,1,4,1,39,0,26.46,9.0,0.0,0.0,50.0
38787,6,11,2,5,0,4,1,39,1,50.66,9.0,6774.12,1093.13,38.65
38788,4,15,0,1,1,4,0,39,0,28.46,10.0,1206.01,31.66,47.01
38789,0,0,4,0,3,2,1,39,0,18.83,6.0,0.0,0.0,33.25
38790,4,11,0,14,1,4,1,39,0,44.77,9.0,0.0,559.91,41.32
38791,6,14,2,10,0,4,1,39,1,42.17,15.0,41781.72,625.66,57.82
38792,4,15,2,12,0,4,1,39,0,61.13,10.0,1224.62,210.33,16.5
38793,4,11,0,1,4,4,0,39,0,45.31,9.0,435.2,284.73,43.65
38794,4,11,4,3,3,4,1,39,0,27.32,9.0,511.12,185.58,38.32
38795,4,15,2,4,0,4,1,39,0,41.88,10.0,297.96,689.36,47.63
38796,4,1,0,14,4,4,1,39,0,38.0,7.0,0.0,0.0,55.0
38797,4,9,2,12,0,4,1,39,1,45.74,13.0,4383.44,766.66,35.12
38798,4,15,2,7,0,4,1,39,0,23.86,10.0,748.95,223.44,44.82
38799,4,11,2,14,0,4,1,39,1,51.48,9.0,7062.73,705.11,48.78
38800,0,1,4,0,3,4,0,39,0,18.1,7.0,0.0,0.0,22.78
38801,4,11,4,7,3,4,1,39,0,30.91,9.0,921.93,9.39,43.21
38802,4,15,2,1,2,4,0,39,1,57.74,10.0,0.0,0.0,39.68
